X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
678;574;0.4226359;0.6358875;0.4747917;0.6153609;357.7;0.2206311;False;5/31/2026 5:42:56 PM:881;1780224176881;;
680;550;0.4236763;0.6087942;0.4604418;0.4913183;354.8;0.2049008;False;5/31/2026 5:42:56 PM:946;1780224176946;;
545;541;0.3398953;0.5992408;0.2913052;0.5552073;352.0;0.2324187;False;5/31/2026 5:43:00 PM:606;1780224180606;;
635;541;0.3957082;0.5987217;0.4897681;0.5898138;351.2;0.2046534;False;5/31/2026 5:43:00 PM:677;1780224180677;;
657;540;0.4094934;0.5983524;0.4559129;0.5882934;351.4;0.2232745;False;5/31/2026 5:43:00 PM:745;1780224180745;;
666;540;0.4148758;0.5982417;0.4431313;0.5956693;348.2;0.2404782;False;5/31/2026 5:43:00 PM:825;1780224180825;;
671;540;0.4181367;0.5983249;0.4431066;0.6004555;345.4;0.2406467;False;5/31/2026 5:43:00 PM:908;1780224180908;;
715;540;0.4457365;0.5973807;0.5103304;0.5730215;343.3;0.2418438;False;5/31/2026 5:43:01 PM:43;1780224181043;;
708;534;0.4411924;0.5917016;0.4239618;0.5485349;342.5;0.2396301;False;5/31/2026 5:43:01 PM:421;1780224181421;;
708;525;0.441171;0.581276;0.4362864;0.4878387;341.9;0.2350538;False;5/31/2026 5:43:01 PM:483;1780224181483;;
721;527;0.4491156;0.5837355;0.4950052;0.6060411;341.0;0.2430523;False;5/31/2026 5:43:01 PM:547;1780224181547;;
723;527;0.4502034;0.5834584;0.4704311;0.5699725;339.2;0.2264927;False;5/31/2026 5:43:01 PM:613;1780224181613;;
724;527;0.4509317;0.5832674;0.4704259;0.5699967;337.6;0.2263728;False;5/31/2026 5:43:01 PM:677;1780224181677;;
743;526;0.4628894;0.5829565;0.5067639;0.5715972;336.7;0.2457075;False;5/31/2026 5:43:01 PM:907;1780224181907;;
744;516;0.4638194;0.5713716;0.4975298;0.4859295;335.9;0.2440098;False;5/31/2026 5:43:01 PM:971;1780224181971;;
743;478;0.4630557;0.5289999;0.4555818;0.3751634;335.7;0.229996;False;5/31/2026 5:43:02 PM:36;1780224182036;;
742;464;0.4621031;0.5139113;0.4509134;0.4075652;335.6;0.2304307;False;5/31/2026 5:43:02 PM:98;1780224182098;;
741;464;0.4615709;0.5132824;0.4524646;0.5000379;335.5;0.2289047;False;5/31/2026 5:43:02 PM:163;1780224182163;;
738;470;0.4598085;0.5208876;0.4382744;0.5718054;336.0;0.2277077;False;5/31/2026 5:43:02 PM:225;1780224182225;;
736;475;0.4585294;0.5261546;0.4382857;0.5718289;336.5;0.2278418;False;5/31/2026 5:43:02 PM:295;1780224182295;;
736;507;0.4584864;0.5616345;0.4555971;0.6651602;340.9;0.1729424;False;5/31/2026 5:43:02 PM:417;1780224182417;;
736;513;0.4583792;0.568218;0.4496284;0.6415976;344.8;0.1730279;False;5/31/2026 5:43:02 PM:480;1780224182480;;
737;514;0.4589558;0.56862;0.4701624;0.5793842;348.6;0.1584894;False;5/31/2026 5:43:02 PM:545;1780224182545;;
737;514;0.4593539;0.568899;0.4702092;0.5794534;352.0;0.1582325;False;5/31/2026 5:43:02 PM:608;1780224182608;;
736;525;0.4586014;0.5808977;0.4468384;0.6556038;354.4;0.1505557;False;5/31/2026 5:43:02 PM:731;1780224182731;;
736;527;0.4583906;0.5838407;0.448087;0.6471564;356.5;0.1523038;False;5/31/2026 5:43:02 PM:796;1780224182796;;
731;527;0.4557551;0.5839915;0.4244523;0.6289262;360.3;0.1533237;False;5/31/2026 5:43:02 PM:861;1780224182861;;
731;528;0.4556824;0.5840974;0.4429026;0.6264058;364.0;0.1505947;False;5/31/2026 5:43:02 PM:927;1780224182927;;
731;528;0.4556316;0.5841741;0.4429029;0.6264103;367.3;0.1506611;False;5/31/2026 5:43:02 PM:989;1780224182989;;
731;530;0.4556023;0.5865976;0.4445806;0.6501221;367.7;0.1647643;False;5/31/2026 5:43:03 PM:54;1780224183054;;
